country,percentile,threshold,r,pa,s,tp,fp,fn,precision,recall,iou,f1
AND,70,0.2,0,0,0,45,59,5,0.4326923076923077,0.9,0.41284403669724773,0.5844155844155844
BIH,70,0.2,0,0,0,2699,9110,638,0.22855449233635364,0.8088103086604734,0.2168393990519804,0.35639772877327347
CHE,70,0.2,0,0,0,6905,5107,707,0.5748418248418249,0.9071203363110878,0.54288859187043,0.7037301263758664
BEL,70,0.2,0,0,0,8360,14092,788,0.3723499020131837,0.9138609532138172,0.35972461273666095,0.529113924050633
DNK,70,0.2,0,0,0,7687,11043,5890,0.4104111051788574,0.5661780953082419,0.31222583265637693,0.4758721020212338
AUT,70,0.2,0,0,0,7252,15637,842,0.3168334134300319,0.895972325179145,0.3055918418945683,0.46812768292289325
BGR,70,0.2,0,0,0,7939,27905,1312,0.22148755719227764,0.8581774943249378,0.21366670255140488,0.3521011198580774
ALB,70,0.2,0,0,0,1580,3835,141,0.2917820867959372,0.9180708890180128,0.2843772498200144,0.4428251121076233
EST,70,0.2,0,0,0,3188,4869,3619,0.39568077448181704,0.4683414132510651,0.27303871188763273,0.42895586652314316
BLR,70,0.2,0,0,0,12876,18678,15714,0.4080623692717247,0.4503672612801679,0.2724041634932724,0.42817238627294496
CZE,70,0.2,0,0,0,11669,23915,346,0.3279282823741007,0.9712026633374948,0.3247703868633454,0.49030441816004533
HUN,70,0.2,0,0,0,5928,26379,76,0.18348964620670444,0.9873417721518988,0.18305901244480127,0.30946725483542586
IRL,70,0.2,0,0,0,3160,18099,162,0.1486429277012089,0.9512341962673089,0.14751878997245693,0.25710914934298845
LIE,70,0.2,0,0,0,27,100,0,0.2125984251968504,1.0,0.2125984251968504,0.35064935064935066
GRC,70,0.2,0,0,0,7548,39054,482,0.16196729754087807,0.9399750933997509,0.16030923455951065,0.2763215697759555
LTU,70,0.2,0,0,0,4947,6988,6081,0.41449518223711773,0.4485854189336235,0.2745892539964476,0.4308670469886339
LUX,70,0.2,0,0,0,1023,1173,3,0.46584699453551914,0.9970760233918129,0.46521145975443384,0.6350093109869646
LVA,70,0.2,0,0,0,2287,7573,348,0.231947261663286,0.8679316888045541,0.22403996865203762,0.3660664265706282
HRV,70,0.2,0,0,0,6291,11601,899,0.3516096579476861,0.8749652294853963,0.33478793039220905,0.5016346383860937
MKD,70,0.2,0,0,0,1152,5552,40,0.1718377088305489,0.9664429530201343,0.1708185053380783,0.29179331306990886
MNE,70,0.2,0,0,0,723,1552,337,0.3178021978021978,0.6820754716981132,0.27679938744257276,0.4335832083958021
NLD,70,0.2,0,0,0,4732,14442,683,0.24679253155314487,0.8738688827331487,0.23830387268973158,0.3848875513440969
DEU,70,0.2,0,0,0,45210,100783,3217,0.3096723815525402,0.9335701158444669,0.3029957777628845,0.46507560950519494
MDA,70,0.2,0,0,0,3980,4640,3500,0.4617169373549884,0.5320855614973262,0.32838283828382836,0.49440993788819876
PRT,70,0.2,0,0,0,13146,26935,1602,0.3279858286968888,0.8913751017087063,0.3153803708946093,0.479527257473235
SRB,70,0.2,0,0,0,5638,20303,318,0.21733934697968466,0.9466084620550705,0.21470733843634562,0.35351286954886035
SVK,70,0.2,0,0,0,4836,10368,759,0.3180741910023678,0.864343163538874,0.3029505732005262,0.465022356844079
POL,70,0.2,0,0,0,31530,99361,664,0.24088745597481875,0.9793750388271106,0.23967162023488275,0.3866695281601619
SVN,70,0.2,0,0,0,2118,4678,228,0.3116539140670983,0.9028132992327366,0.3015375854214123,0.46335593961933935
ESP,70,0.2,0,0,0,36539,94325,9580,0.2792135346619391,0.7922765020924131,0.2601677536954231,0.4129097144923523
ROU,70,0.2,0,0,0,17468,61572,2449,0.22100202429149798,0.8770397148164885,0.2143602203978451,0.3530422304637368
ITA,70,0.2,0,0,0,43049,64427,2224,0.4005452380066247,0.9508757979369602,0.3924247948951686,0.5636567178835867
FRA,70,0.2,0,0,0,62786,119616,17413,0.3442177169109988,0.782877591989925,0.3142206541050472,0.47818553623177373
GBR,70,0.2,0,0,0,23681,63395,8775,0.2719578299416602,0.7296339659847177,0.24706054188271379,0.3962286249707191
UKR,70,0.2,0,0,0,65461,70041,61199,0.4830998804445691,0.5168245697141954,0.33279444435971345,0.49939350477948746
