country,percentile,threshold,r,pa,s,tp,fp,fn,precision,recall,iou,f1
AND,70,0.2,0,0,0,45,52,5,0.4639175257731959,0.9,0.4411764705882353,0.6122448979591837
CHE,70,0.2,0,0,0,6721,5021,729,0.5723897121444388,0.9021476510067115,0.5389303183385454,0.7003959983326387
BIH,70,0.2,0,0,0,2609,8582,665,0.2331337682065946,0.7968845448992059,0.22005735492577597,0.36073280331835467
BEL,70,0.2,0,0,0,8187,13675,801,0.3744854084713201,0.9108811748998665,0.3612496139081322,0.5307617504051864
BGR,70,0.2,0,0,0,7510,25379,1458,0.22834382316275958,0.8374219446922391,0.21865082831106064,0.35884081515636573
ALB,70,0.2,0,0,0,1495,3495,132,0.2995991983967936,0.9188690842040566,0.2918781725888325,0.45186640471512773
AUT,70,0.2,0,0,0,7180,14666,857,0.3286642863682139,0.8933681722035586,0.316257763291195,0.48054077569186493
EST,70,0.2,0,0,0,3058,4320,3766,0.4144754676063974,0.4481242672919109,0.27440775305096915,0.430643571327982
BLR,70,0.2,0,0,0,11610,16568,16826,0.4120235644829299,0.40828527219018146,0.257977068705004,0.4101459003073445
DNK,70,0.2,0,0,0,7311,10526,6015,0.4098783427706453,0.5486267447095903,0.3065151769243669,0.469210281423483
CZE,70,0.2,0,0,0,11457,22089,355,0.3415310320157396,0.9699458178123942,0.33795463260670777,0.5051810044534591
HUN,70,0.2,0,0,0,5874,24406,82,0.1939894319682959,0.986232370718603,0.19346551610565837,0.32420796997461093
GRC,70,0.2,0,0,0,7440,36751,485,0.16836007331809644,0.938801261829653,0.16653236637120603,0.28551692378540183
IRL,70,0.2,0,0,0,3090,16606,154,0.15688464662875712,0.9525277435265105,0.15566750629722922,0.2693984306887533
LIE,70,0.2,0,0,0,26,101,0,0.2047244094488189,1.0,0.2047244094488189,0.3398692810457516
DEU,70,0.2,0,0,0,44663,93854,3371,0.3224369571965896,0.9298205437814882,0.31477644339197114,0.4788288457311941
LUX,70,0.2,0,0,0,985,1071,5,0.4790856031128405,0.9949494949494949,0.47792333818534694,0.6467498358502956
LVA,70,0.2,0,0,0,2221,6467,333,0.25563996316758747,0.8696162881754111,0.24620330340317037,0.39512542252268273
HRV,70,0.2,0,0,0,6038,10960,968,0.35521826097187903,0.8618327148158721,0.3360792608260047,0.5030828195300783
MKD,70,0.2,0,0,0,1087,5050,111,0.17712237249470425,0.9073455759599333,0.17397567221510885,0.296387184730743
MNE,70,0.2,0,0,0,665,1421,347,0.3187919463087248,0.6571146245059288,0.27332511302918205,0.42930923176242736
LTU,70,0.2,0,0,0,4406,6143,6610,0.4176699213195564,0.39996368917937547,0.25677487033043883,0.408625086946441
ESP,70,0.2,0,0,0,35053,86924,10068,0.28737384916828584,0.7768666474590545,0.2654625317126737,0.419550204071862
MDA,70,0.2,0,0,0,3602,4102,3830,0.4675493250259605,0.48466092572658775,0.3122940870469915,0.47595137420718814
SVN,70,0.2,0,0,0,2051,4322,244,0.3218264553585439,0.893681917211329,0.30995919601027655,0.4732348869404707
NLD,70,0.2,0,0,0,4695,13966,691,0.2515942339638819,0.8717044188637207,0.24261058288548987,0.3904852996215744
SRB,70,0.2,0,0,0,5464,18665,326,0.22644950060093663,0.9436960276338515,0.2234307912492333,0.3652528493599385
SVK,70,0.2,0,0,0,4774,9479,773,0.3349470286957132,0.8606453939066162,0.31771595900439237,0.4822222222222222
PRT,70,0.2,0,0,0,12649,25109,1811,0.3350018539117538,0.8747579529737206,0.319669438196568,0.4844689570646137
POL,70,0.2,0,0,0,31030,90139,680,0.2560886035207025,0.978555660674866,0.25465945555564673,0.40594195409441464
ITA,70,0.2,0,0,0,42545,61612,2295,0.40846990600727745,0.9488180196253345,0.39966369819261266,0.5710853238655811
ROU,70,0.2,0,0,0,16915,57523,2616,0.2272360890942798,0.8660590855562951,0.2195213746203961,0.3600123444965893
FRA,70,0.2,0,0,0,60973,112882,18057,0.35071180006327113,0.7715171453878275,0.3177133269415149,0.48221919054115514
GBR,70,0.2,0,0,0,23010,58562,9207,0.28208208699063403,0.7142192010429277,0.2534727194615495,0.40443276590883126
UKR,70,0.2,0,0,0,58774,61876,66256,0.48714463323663487,0.4700791809965608,0.3144575348035911,0.4784597850862911
