country,percentile,threshold,r,pa,s,tp,fp,fn,precision,recall,iou,f1
AND,70,0.2,0,0,0,45,51,5,0.46875,0.9,0.44554455445544555,0.6164383561643836
BIH,70,0.2,0,0,0,2547,8368,693,0.23334860284012826,0.7861111111111111,0.21941764300482425,0.35987283645355
BEL,70,0.2,0,0,0,8141,13501,803,0.3761667128731171,0.9102191413237924,0.362708843840499,0.5323350552540378
CHE,70,0.2,0,0,0,6654,4962,748,0.5728305785123967,0.8989462307484464,0.5381753477838888,0.6997581238826376
AUT,70,0.2,0,0,0,7126,14291,901,0.3327263388896671,0.8877538308209793,0.3192938435343669,0.4840374949055835
EST,70,0.2,0,0,0,2921,4142,3890,0.41356364151210534,0.42886507120833944,0.2666849265041541,0.4210753928211042
BGR,70,0.2,0,0,0,7234,24596,1575,0.2272698711907006,0.8212055851969576,0.21655440802275108,0.3560126971628239
ALB,70,0.2,0,0,0,1430,3421,204,0.2947845804988662,0.8751529987760098,0.2828882294757666,0.4410177332305319
HUN,70,0.2,0,0,0,5872,23525,80,0.19974827363336395,0.9865591397849462,0.1992061607354887,0.33223004894056407
IRL,70,0.2,0,0,0,3086,15920,149,0.16236977796485322,0.9539412673879444,0.16110676063690943,0.27750550784587025
DNK,70,0.2,0,0,0,7095,10270,6208,0.40858047797293406,0.5333383447342704,0.3009799346710219,0.4626972740315638
GRC,70,0.2,0,0,0,7347,35837,527,0.17013245646535755,0.9330708661417323,0.16808126100981446,0.28779035606565084
HRV,70,0.2,0,0,0,5969,10667,989,0.35880019235393124,0.8578614544409313,0.33866666666666667,0.5059760956175299
LIE,70,0.2,0,0,0,26,101,0,0.2047244094488189,1.0,0.2047244094488189,0.3398692810457516
LTU,70,0.2,0,0,0,4180,5916,6684,0.4140253565768621,0.38475699558173787,0.24910607866507747,0.39885496183206115
LUX,70,0.2,0,0,0,996,1023,4,0.4933135215453195,0.996,0.49233811171527436,0.659821132825439
BLR,70,0.2,0,0,0,11160,15759,17170,0.41457706452691406,0.3939286974938228,0.25312436208578104,0.4039892124744339
LVA,70,0.2,0,0,0,2192,6061,342,0.2656003877377923,0.8650355169692187,0.25503199534613147,0.4064151293223324
MKD,70,0.2,0,0,0,1026,4907,132,0.17293106354289567,0.8860103626943006,0.16916735366859026,0.2893809053730081
MDA,70,0.2,0,0,0,3500,3917,3974,0.471888903869489,0.4682900722504683,0.3072601176367308,0.4700826002283259
MNE,70,0.2,0,0,0,666,1372,325,0.3267909715407262,0.6720484359233098,0.28184511214557767,0.43974909210960716
NLD,70,0.2,0,0,0,4706,13739,685,0.25513689346706425,0.872936375440549,0.2460010454783063,0.39486491021983555
CZE,70,0.2,0,0,0,11376,21461,363,0.34643846880043855,0.9690774341937133,0.34265060240963857,0.5104091888011486
ITA,70,0.2,0,0,0,42355,60606,2284,0.4113693534445081,0.9488339792558077,0.4024419212314124,0.5739159891598915
DEU,70,0.2,0,0,0,44528,91459,3402,0.32744306441056864,0.929021489672439,0.3194513196880672,0.4842184246154515
SVN,70,0.2,0,0,0,2054,4193,240,0.3287978229550184,0.8953792502179599,0.3166332665330661,0.4809741248097413
SRB,70,0.2,0,0,0,5440,18211,333,0.2300114160077798,0.9423176857786246,0.2268178785857238,0.3697661772702556
POL,70,0.2,0,0,0,30950,86963,681,0.26248166020710184,0.9784704878125889,0.2609744169182252,0.413924998662601
PRT,70,0.2,0,0,0,12460,24472,1904,0.3373768006065201,0.8674463937621832,0.32083633741888967,0.48580786026200873
SVK,70,0.2,0,0,0,4735,9234,792,0.33896485074092636,0.8567034557626199,0.32077772508637625,0.485740664751744
ESP,70,0.2,0,0,0,34225,83862,10315,0.2898286856300863,0.7684104176021553,0.2665456924346973,0.4209018182712588
ROU,70,0.2,0,0,0,16810,55856,2666,0.2313323975449316,0.8631135756828917,0.22314554239898052,0.3648716112087864
FRA,70,0.2,0,0,0,60198,109617,18571,0.3544916526808586,0.7642346608437329,0.3195460384529636,0.48432722942747725
GBR,70,0.2,0,0,0,22920,56846,9332,0.2873404708773161,0.7106536028773409,0.2572448315338167,0.40921994679426515
UKR,70,0.2,0,0,0,55852,59855,68319,0.4827019972862489,0.4497990674150969,0.30350059230760873,0.4656700489415453
