country,percentile,threshold,r,pa,s,tp,fp,fn,precision,recall,iou,f1
AND,70,0.2,0,0,0,45,51,5,0.46875,0.9,0.44554455445544555,0.6164383561643836
BEL,70,0.2,0,0,0,8137,13538,803,0.3754094579008074,0.910178970917226,0.36199839843402437,0.5315694920790462
BIH,70,0.2,0,0,0,2559,8409,691,0.23331509846827134,0.7873846153846153,0.2194870915172828,0.35996623997749333
CHE,70,0.2,0,0,0,6654,4968,750,0.572534847702633,0.8987034035656402,0.537827352085354,0.6994638915168716
EST,70,0.2,0,0,0,2929,4247,3844,0.4081661092530658,0.43245238446773954,0.2657894736842105,0.41995841995842
DNK,70,0.2,0,0,0,7100,10290,6205,0.4082806210465785,0.5336339721909057,0.30091121000211907,0.46261606124776017
BGR,70,0.2,0,0,0,7246,25031,1523,0.22449422189174956,0.8263199908769528,0.21437869822485206,0.3530672903571603
ALB,70,0.2,0,0,0,1435,3503,204,0.29060348319157553,0.8755338621110433,0.27907429015947105,0.43636916527292074
AUT,70,0.2,0,0,0,7123,14507,903,0.32931114193250116,0.8874906553700473,0.31611414370035057,0.4803749662800108
BLR,70,0.2,0,0,0,11149,15929,17179,0.41173646502695915,0.39356820107314316,0.25191495130713787,0.4024473883694907
HUN,70,0.2,0,0,0,5868,23738,80,0.19820306694588935,0.9865501008742434,0.19766893485144513,0.3300894414130618
GRC,70,0.2,0,0,0,7361,36250,497,0.16878769117883102,0.936752354288623,0.1668858257005532,0.28603625483300626
IRL,70,0.2,0,0,0,3085,15946,149,0.16210393568388418,0.9539270253555968,0.160844629822732,0.27711655064001794
CZE,70,0.2,0,0,0,11366,22119,365,0.33943556816484993,0.9688858579831217,0.3357754800590842,0.5027423920736023
LIE,70,0.2,0,0,0,26,101,0,0.2047244094488189,1.0,0.2047244094488189,0.3398692810457516
HRV,70,0.2,0,0,0,5985,10680,975,0.35913591359135916,0.8599137931034483,0.3392857142857143,0.5066666666666667
LUX,70,0.2,0,0,0,996,1125,2,0.4695898161244696,0.9979959919839679,0.4691474328780028,0.638666239179224
LVA,70,0.2,0,0,0,2196,6415,343,0.25502264545348974,0.8649074438755415,0.2452535179807907,0.3939013452914798
MKD,70,0.2,0,0,0,1010,5012,132,0.167718365991365,0.8844133099824869,0.16412089697757556,0.281965382467895
LTU,70,0.2,0,0,0,4177,6055,6652,0.40822908522283036,0.3857235201773017,0.24739398246860933,0.39665732871183706
DEU,70,0.2,0,0,0,44602,93142,3332,0.32380357765129514,0.9304877539950765,0.31615583089965693,0.4804230980514654
MNE,70,0.2,0,0,0,668,1395,325,0.3238002908385846,0.6727089627391742,0.2797319932998325,0.43717277486910994
MDA,70,0.2,0,0,0,3500,3917,3974,0.471888903869489,0.4682900722504683,0.3072601176367308,0.4700826002283259
SRB,70,0.2,0,0,0,5440,18444,342,0.22776754312510467,0.9408509166378416,0.224552134070833,0.36674981460257533
NLD,70,0.2,0,0,0,4708,13757,685,0.25496886000541563,0.872983497125904,0.24584856396866842,0.3946684550255679
SVK,70,0.2,0,0,0,4740,9468,784,0.33361486486486486,0.8580738595220855,0.31616862326574174,0.4804378674234746
SVN,70,0.2,0,0,0,2050,4249,240,0.3254484838863312,0.8951965065502183,0.3135035938216853,0.4773547560833625
PRT,70,0.2,0,0,0,12507,24768,1883,0.33553319919517105,0.8691452397498263,0.3193983349507125,0.4841575534694667
ESP,70,0.2,0,0,0,34257,84448,10263,0.288589360178594,0.7694743935309973,0.2656240307673221,0.4197518762444478
POL,70,0.2,0,0,0,30952,89085,698,0.2578538284029091,0.9779462875197472,0.2563631092889386,0.40810352897743374
ITA,70,0.2,0,0,0,42325,60874,2289,0.4101299431196039,0.9486932353073027,0.40123047171242227,0.5726830522349184
ROU,70,0.2,0,0,0,16810,56113,2679,0.23051712079865064,0.8625378418595105,0.22234861511600224,0.36380556637666106
FRA,70,0.2,0,0,0,60205,111325,18423,0.3509881653355098,0.7656941547540317,0.3169468236879649,0.48133579577706886
GBR,70,0.2,0,0,0,22983,58055,9288,0.28360769021940324,0.7121874128474481,0.2544450102960388,0.4056694525589317
UKR,70,0.2,0,0,0,55929,60219,68192,0.48153218307676415,0.4506006235850501,0.30340132364109795,0.4655531924634473
