country,percentile,threshold,r,pa,s,tp,fp,fn,precision,recall,iou,f1
AND,70,0.2,1,0,0,45,59,5,0.4326923076923077,0.9,0.41284403669724773,0.5844155844155844
BEL,70,0.2,1,0,0,7606,14830,257,0.3390087359600642,0.9673152740684218,0.33516943550874717,0.5020627743489884
BIH,70,0.2,1,0,0,2700,9107,638,0.22867790293893453,0.8088675853804673,0.21695460024106067,0.3565533179267084
BGR,70,0.2,1,0,0,7932,27661,1322,0.22285280813643132,0.8571428571428571,0.2148720032507111,0.35373603585524116
CHE,70,0.2,1,0,0,6805,5207,578,0.5665168165168165,0.9217120411756738,0.5405083399523432,0.7017272492910545
ALB,70,0.2,1,0,0,1572,3815,141,0.29181362539446815,0.9176882661996497,0.28437047756874095,0.4428169014084507
EST,70,0.2,1,0,0,3097,4900,3480,0.38727022633487557,0.47088338148091835,0.2698440358978827,0.4250034307671195
AUT,70,0.2,1,0,0,6637,16089,314,0.2920443544838511,0.9548266436483959,0.2880642361111111,0.4472824072514067
DNK,70,0.2,1,0,0,6510,12220,3924,0.3475707421249333,0.6239217941345601,0.2873664694976605,0.44644081744616654
GRC,70,0.2,1,0,0,7540,38966,401,0.16212961768373974,0.949502581538849,0.16074359903639115,0.2769665913640788
HUN,70,0.2,1,0,0,5549,26710,52,0.17201401159366378,0.9907159435815033,0.1717371792887871,0.2931325937665082
HRV,70,0.2,1,0,0,6259,11633,822,0.34982114911692375,0.8839147013133738,0.3344554878700438,0.501261362271253
IRL,70,0.2,1,0,0,2931,18328,5,0.13787101933298837,0.9982970027247956,0.13783860045146726,0.2422814631122133
LIE,70,0.2,1,0,0,27,100,0,0.2125984251968504,1.0,0.2125984251968504,0.35064935064935066
BLR,70,0.2,1,0,0,12780,18745,15728,0.40539254559873117,0.4482952153781395,0.27045901847501747,0.42576582879416325
LTU,70,0.2,1,0,0,4942,6922,6066,0.4165542818610924,0.44894622093023256,0.275627440044618,0.43214410633088496
LUX,70,0.2,1,0,0,1020,1155,2,0.4689655172413793,0.9980430528375733,0.46853468075333027,0.6380982170785111
CZE,70,0.2,1,0,0,11103,24400,323,0.312734135143509,0.9717311395063889,0.3099145871713281,0.4731828933069104
MKD,70,0.2,1,0,0,1143,5540,54,0.1710309741134221,0.9548872180451128,0.16966008609173222,0.29010152284263957
DEU,70,0.2,1,0,0,42154,103587,535,0.2892391296889688,0.9874674974817869,0.2881812464108945,0.4474234463726583
LVA,70,0.2,1,0,0,1916,7867,159,0.19584994378002657,0.9233734939759036,0.1927177630255482,0.32315736211840107
MNE,70,0.2,1,0,0,723,1552,333,0.3178021978021978,0.6846590909090909,0.2772239263803681,0.4341038727108977
FRA,70,0.2,1,0,0,55711,126226,14938,0.30621039150914875,0.7885603476340783,0.2829765079365079,0.4411250029692857
ITA,70,0.2,1,0,0,42571,64846,2064,0.3963152945995513,0.9537582614540159,0.3888437263086746,0.5599531739141872
NLD,70,0.2,1,0,0,3904,15272,47,0.2035878181059658,0.988104277398127,0.20309004837954533,0.3376140441907727
MDA,70,0.2,1,0,0,3980,4640,3500,0.4617169373549884,0.5320855614973262,0.32838283828382836,0.49440993788819876
SVN,70,0.2,1,0,0,2076,4724,213,0.3052941176470588,0.9069462647444299,0.296021674033937,0.45681593134558257
SRB,70,0.2,1,0,0,5638,20209,312,0.21812976360892947,0.9475630252100841,0.21552811651821552,0.3546246501242255
PRT,70,0.2,1,0,0,13089,26812,1602,0.3280368913059823,0.8909536450888299,0.31537479218369757,0.4795208089097304
SVK,70,0.2,1,0,0,4787,10302,698,0.3172509775333024,0.8727438468550592,0.3032241717869133,0.4653446097015651
ROU,70,0.2,1,0,0,17440,61459,2450,0.22104209178823558,0.8768225238813474,0.2143849340495888,0.35307574729980057
ESP,70,0.2,1,0,0,35905,94785,8637,0.2747341036039483,0.8060931255893314,0.25770310133714214,0.40979957998539085
POL,70,0.2,1,0,0,29863,100514,426,0.22905113632005644,0.9859354881310046,0.22830516119660865,0.3717401317017913
GBR,70,0.2,1,0,0,20278,66370,3880,0.2340273289631613,0.8393906780362613,0.22399699540473667,0.36600906088117974
UKR,70,0.2,1,0,0,65341,70106,61207,0.4824100939851012,0.516333723172235,0.3322637729209678,0.4987957785453921
