country,percentile,threshold,r,pa,s,tp,fp,fn,precision,recall,iou,f1
AND,70,0.2,1,0,0,47,49,5,0.4895833333333333,0.9038461538461539,0.46534653465346537,0.6351351351351351
BEL,70,0.2,1,0,0,7405,14227,279,0.3423169378698225,0.9636907860489329,0.33795810323581765,0.505184881975713
BIH,70,0.2,1,0,0,2553,8336,701,0.23445679125723207,0.7845728334357713,0.2202761000862813,0.36102665629640107
CHE,70,0.2,1,0,0,6568,5022,623,0.566695427092321,0.9133639271311361,0.5377876033734545,0.6994302752782068
EST,70,0.2,1,0,0,2790,4195,3796,0.3994273443092341,0.4236258730640753,0.258788609590947,0.41117087908039196
DNK,70,0.2,1,0,0,5992,11335,4199,0.34581866451203325,0.5879697772544402,0.27836105175137044,0.43549676575332513
BGR,70,0.2,1,0,0,7186,24444,1602,0.2271893771735694,0.8177059626763769,0.21623736157920076,0.3555841456776684
AUT,70,0.2,1,0,0,6557,14750,343,0.3077392406251467,0.9502898550724638,0.3028637413394919,0.46492005530542074
ALB,70,0.2,1,0,0,1412,3377,204,0.29484234704531215,0.8737623762376238,0.282795914279992,0.4409055425448868
DEU,70,0.2,1,0,0,41499,93447,637,0.3075230092036815,0.9848822859312701,0.3060781956439967,0.4686981172564123
HUN,70,0.2,1,0,0,5531,23724,58,0.1890616988548966,0.9896224727142602,0.188687613004469,0.31747216163471476
IRL,70,0.2,1,0,0,2875,16129,6,0.15128394022311092,0.9979173897952099,0.15123619147816939,0.262737034498515
LIE,70,0.2,1,0,0,26,90,0,0.22413793103448276,1.0,0.22413793103448276,0.36619718309859156
BLR,70,0.2,1,0,0,11107,15681,17137,0.4146259519187696,0.39325166407024503,0.2528628343767786,0.4036560546591074
GRC,70,0.2,1,0,0,7339,35608,449,0.17088504435699817,0.9423472008217771,0.16911696930592682,0.2893071843894747
LTU,70,0.2,1,0,0,4024,5950,6799,0.40344896731501906,0.3718007946040839,0.2399093781672927,0.38697889118622875
LUX,70,0.2,1,0,0,971,1011,4,0.4899091826437941,0.9958974358974358,0.48892245720040284,0.6567467027392627
CZE,70,0.2,1,0,0,10810,21883,323,0.330651821490839,0.970987155304051,0.3274170099345772,0.49331447086204533
MKD,70,0.2,1,0,0,1062,4814,121,0.18073519400953028,0.8977176669484361,0.17708854427213608,0.30089247768805777
ITA,70,0.2,1,0,0,41901,60956,2105,0.40737139912694326,0.9521656137799391,0.3992016158228692,0.5706134288418458
MNE,70,0.2,1,0,0,666,1374,321,0.3264705882352941,0.6747720364741642,0.2820838627700127,0.44003964321110006
LVA,70,0.2,1,0,0,1854,6298,154,0.2274288518155054,0.9233067729083665,0.22321213580544186,0.3649606299212599
FRA,70,0.2,1,0,0,53348,115685,16163,0.315607011648613,0.7674756513357598,0.28806237715717403,0.4472801663424777
NLD,70,0.2,1,0,0,3884,14556,40,0.21062906724511932,0.9898063200815495,0.21017316017316018,0.3473439456269004
HRV,70,0.2,1,0,0,5920,10669,938,0.35686298149376094,0.863225430154564,0.3377645917726936,0.5049686527061032
MDA,70,0.2,1,0,0,3504,3914,3960,0.47236451873820434,0.4694533762057878,0.30796273510283,0.47090444832683775
SVN,70,0.2,1,0,0,2049,4156,211,0.33021756647864625,0.9066371681415929,0.319357855361596,0.484111045481394
SRB,70,0.2,1,0,0,5440,18136,331,0.2307431286053614,0.9426442557615664,0.22754841678169574,0.3707363614679524
POL,70,0.2,1,0,0,29356,87335,445,0.2515703867479069,0.9850676151806986,0.2506146701270318,0.4007863910657238
SVK,70,0.2,1,0,0,4697,9203,710,0.3379136690647482,0.8686887368226374,0.321492128678987,0.4865592790179727
PRT,70,0.2,1,0,0,12376,24414,1943,0.3363957597173145,0.864306166631748,0.31952082203805543,0.48429826449353347
ESP,70,0.2,1,0,0,33596,84130,9433,0.2853745137013064,0.7807757558855656,0.2642046571615065,0.4179776678796927
GBR,70,0.2,1,0,0,19617,59357,4439,0.24839820700483703,0.8154722314599269,0.23517916871470873,0.38080170824031834
ROU,70,0.2,1,0,0,16738,55752,2698,0.23090081390536626,0.861185429100638,0.22261531095387563,0.3641624785153275
UKR,70,0.2,1,0,0,55618,59866,68480,0.4816078417789477,0.44817805282921563,0.302330890826466,0.4642919751901228
