country,percentile,threshold,r,pa,s,tp,fp,fn,precision,recall,iou,f1
AND,70,0.2,1,0,0,47,50,5,0.4845360824742268,0.9038461538461539,0.46078431372549017,0.6308724832214765
BIH,70,0.2,1,0,0,2617,8531,671,0.23475062791532114,0.7959245742092458,0.22142313224469076,0.3625658077029648
CHE,70,0.2,1,0,0,6622,5095,601,0.5651617308184689,0.9167935760764225,0.5375872706608216,0.6992608236536432
BEL,70,0.2,1,0,0,7471,14381,281,0.3418909024345598,0.9637512899896801,0.3375502643112095,0.5047290906634239
DNK,70,0.2,1,0,0,6210,11614,4013,0.34840664272890487,0.6074537806905996,0.28437972248935295,0.44282810995828437
BGR,70,0.2,1,0,0,7481,25176,1491,0.22907799246715865,0.8338163174320107,0.21907578774745226,0.35941290926998004
AUT,70,0.2,1,0,0,6576,15108,326,0.3032650802434975,0.9527673138220806,0.2987732848705134,0.4600853564682012
ALB,70,0.2,1,0,0,1467,3424,157,0.2999386628501329,0.9033251231527094,0.29061014263074486,0.4503453568687643
BLR,70,0.2,1,0,0,11554,16497,16792,0.4118926241488717,0.40760601143018416,0.25765448341993175,0.4097381066368778
EST,70,0.2,1,0,0,2931,4384,3693,0.4006835269993165,0.442481884057971,0.2662609011627907,0.4205466676232154
CZE,70,0.2,1,0,0,10905,22541,321,0.32604795790229024,0.9714056654195617,0.32294844078538215,0.4882252865329513
DEU,70,0.2,1,0,0,41683,95729,601,0.30334323057665996,0.9857865859426733,0.3020222732641128,0.46392796723355006
LIE,70,0.2,1,0,0,26,89,0,0.22608695652173913,1.0,0.22608695652173913,0.36879432624113473
HUN,70,0.2,1,0,0,5516,24644,58,0.18289124668435014,0.989594546106925,0.18254020782315175,0.3087255834779202
LTU,70,0.2,1,0,0,4419,6040,6570,0.42250693182904675,0.4021294021294021,0.25949850255446594,0.41206639313688925
LUX,70,0.2,1,0,0,989,1020,5,0.492284718765555,0.9949698189134809,0.4910625620655412,0.6586746586746586
LVA,70,0.2,1,0,0,1865,6760,154,0.216231884057971,0.9237246161466073,0.21243877434787561,0.3504321683577602
IRL,70,0.2,1,0,0,2874,16801,6,0.14607369758576874,0.9979166666666667,0.14602916518469589,0.2548437153624474
MKD,70,0.2,1,0,0,1113,4982,83,0.1826086956521739,0.9306020066889632,0.1801553900938815,0.30530791386641065
MNE,70,0.2,1,0,0,663,1409,343,0.319980694980695,0.6590457256461233,0.2745341614906832,0.4307992202729045
MDA,70,0.2,1,0,0,3602,4102,3830,0.4675493250259605,0.48466092572658775,0.3122940870469915,0.47595137420718814
NLD,70,0.2,1,0,0,3881,14766,48,0.20812999410092775,0.9877831509289896,0.20759561380048142,0.3438164422395464
SRB,70,0.2,1,0,0,5463,18600,320,0.22702904874703903,0.9446653985820508,0.22404954271418612,0.3660792065938484
GRC,70,0.2,1,0,0,7420,36527,429,0.16883973877625322,0.9453433558415085,0.16720749954930594,0.28650861070352923
SVK,70,0.2,1,0,0,4749,9415,694,0.33528664219147136,0.8724967848612897,0.3196257908197604,0.48441883000969044
ITA,70,0.2,1,0,0,42065,61903,2103,0.40459564481378885,0.9523863430537945,0.39657399289155376,0.5679240697737213
SVN,70,0.2,1,0,0,2029,4262,227,0.3225242409791766,0.8993794326241135,0.31129180730285366,0.4747864747864748
PRT,70,0.2,1,0,0,12586,25048,1825,0.3344316309719934,0.8733606272985913,0.3189639879368458,0.4836583725622058
HRV,70,0.2,1,0,0,5989,10961,903,0.35333333333333333,0.8689785258270458,0.3354618271438974,0.5023907390319603
ROU,70,0.2,1,0,0,16874,57402,2642,0.22717970811567667,0.8646238983398238,0.21937647884760395,0.3598174684408052
ESP,70,0.2,1,0,0,34417,87264,9173,0.2828461304558641,0.7895618261069053,0.26301832576764944,0.4164917015084316
POL,70,0.2,1,0,0,29401,90459,429,0.2452945102619723,0.9856185048608783,0.24441968924839344,0.39282517202217915
FRA,70,0.2,1,0,0,54080,118833,15576,0.3127584392150966,0.7763868152061559,0.2869132946750208,0.4458937456971006
GBR,70,0.2,1,0,0,19687,61147,4259,0.24354850681643864,0.8221414850079345,0.2313586311447475,0.37577782019469363
UKR,70,0.2,1,0,0,58596,61825,66294,0.48659287001436624,0.46918087917367285,0.3138258843692258,0.47772827145949426
