country,percentile,threshold,r,pa,s,tp,fp,fn,precision,recall,iou,f1
AND,70,0.2,1,0,0,47,50,5,0.4845360824742268,0.9038461538461539,0.46078431372549017,0.6308724832214765
BEL,70,0.2,1,0,0,7406,14204,281,0.3427117075428043,0.9634447768960582,0.338312548535928,0.5055807761886882
BIH,70,0.2,1,0,0,2550,8324,704,0.2345043222365275,0.7836508912108174,0.22024529279668337,0.3609852774631937
BGR,70,0.2,1,0,0,7170,24441,1578,0.22681977792540572,0.8196159122085048,0.21603543342673778,0.3553110830298075
CHE,70,0.2,1,0,0,6548,5055,623,0.564336809445833,0.9131222981453075,0.5355799116636676,0.6975604559497177
ALB,70,0.2,1,0,0,1410,3372,204,0.2948557089084065,0.8736059479553904,0.28279181708784595,0.44090056285178236
EST,70,0.2,1,0,0,2814,4175,3754,0.40263270854199457,0.4284409257003654,0.26193800614353535,0.41513609205576457
AUT,70,0.2,1,0,0,6560,14715,339,0.30834312573443007,0.9508624438324395,0.30350698621263994,0.4656775750692127
DNK,70,0.2,1,0,0,5943,11344,4212,0.34378434661884655,0.5852289512555392,0.2764314619284618,0.43313169594052914
GRC,70,0.2,1,0,0,7324,35602,452,0.17061920514373574,0.9418724279835391,0.1688413481488312,0.2889037907774841
HUN,70,0.2,1,0,0,5519,23715,55,0.18878702880207976,0.9901327592393254,0.18843251732732424,0.3171110089634567
HRV,70,0.2,1,0,0,5905,10681,932,0.3560231520559508,0.8636829018575398,0.33708185865966434,0.5042052683260044
IRL,70,0.2,1,0,0,2874,16076,6,0.1516622691292876,0.9979166666666667,0.1516142646127875,0.26330737517178193
LIE,70,0.2,1,0,0,26,89,0,0.22608695652173913,1.0,0.22608695652173913,0.36879432624113473
BLR,70,0.2,1,0,0,10968,15786,17158,0.4099573895492263,0.38995946810780063,0.24977227181636,0.39970845481049566
LTU,70,0.2,1,0,0,4086,5908,6738,0.4088453071843106,0.37749445676274945,0.2442027253167583,0.3925449130560092
LUX,70,0.2,1,0,0,979,1003,4,0.4939455095862765,0.9959308240081384,0.49295065458207454,0.660370994940978
CZE,70,0.2,1,0,0,10803,21848,322,0.33086276071176995,0.9710561797752809,0.3276316986625421,0.4935581140350878
MKD,70,0.2,1,0,0,1045,4827,122,0.17796321525885558,0.895458440445587,0.17434100767434102,0.29691717573518966
DEU,70,0.2,1,0,0,41514,93452,638,0.30758857786405464,0.9848643006263048,0.30614141175776527,0.4687722309420838
LVA,70,0.2,1,0,0,1844,6315,158,0.2260080892266209,0.9210789210789211,0.22171456053865576,0.362956401928944
MNE,70,0.2,1,0,0,665,1368,321,0.32710280373831774,0.6744421906693712,0.2824978759558199,0.4405432262338523
FRA,70,0.2,1,0,0,53355,115432,16249,0.3161084680692233,0.7665507729440837,0.2883492941914006,0.4476259590336883
ITA,70,0.2,1,0,0,41880,60894,2115,0.40749605931461264,0.951926355267644,0.3992792380516546,0.5706927212149705
NLD,70,0.2,1,0,0,3886,14529,40,0.2110236220472441,0.9898115129903209,0.210566242210783,0.3478805783089387
MDA,70,0.2,1,0,0,3492,3917,3972,0.47131866648670534,0.4678456591639871,0.3068271680871628,0.46957574127613794
SRB,70,0.2,1,0,0,5422,18134,342,0.23017490236033283,0.9406662040249827,0.22688091053644657,0.369849931787176
SVN,70,0.2,1,0,0,2022,4167,224,0.32670867668444015,0.9002671415850401,0.3152970528613753,0.479430942501482
PRT,70,0.2,1,0,0,12377,24364,1933,0.33687161481723416,0.8649196366177498,0.32003413145782694,0.48488766135824957
SVK,70,0.2,1,0,0,4696,9184,713,0.338328530259366,0.8681826585320762,0.32179812238744604,0.48690963761729483
ESP,70,0.2,1,0,0,33514,84059,9432,0.2850484379917158,0.7803753550970987,0.2638793748277627,0.41757050567222576
ROU,70,0.2,1,0,0,16735,55686,2699,0.23107938305187722,0.8611196871462385,0.22277689030883918,0.3643786402482173
POL,70,0.2,1,0,0,29373,87348,450,0.2516513737887784,0.9849109747510311,0.25068489643341785,0.40087618735669833
GBR,70,0.2,1,0,0,19672,59330,4414,0.24900635426951218,0.8167400149464419,0.2358300565838688,0.3816545087692069
UKR,70,0.2,1,0,0,55366,59857,68616,0.48051170339255184,0.4465648239260538,0.30116569389520176,0.4629167450513158
