country,percentile,threshold,r,pa,s,tp,fp,fn,precision,recall,iou,f1
AND,70,0.2,1,0,0,47,50,5,0.4845360824742268,0.9038461538461539,0.46078431372549017,0.6308724832214765
BEL,70,0.2,1,0,0,7398,14203,281,0.3424841442525809,0.9634066935798932,0.3380860981628736,0.5053278688524591
BGR,70,0.2,1,0,0,7163,24396,1593,0.22697170379289586,0.8180676107811786,0.21606539575289574,0.3553516061019472
BIH,70,0.2,1,0,0,2554,8314,706,0.23500184026499815,0.7834355828220859,0.22066701226887853,0.3615515288788222
ALB,70,0.2,1,0,0,1406,3365,204,0.29469712848459445,0.8732919254658386,0.28261306532663316,0.44068327848299643
CHE,70,0.2,1,0,0,6551,5040,623,0.5651798809421102,0.9131586283802621,0.5363517275257901,0.698214761524114
EST,70,0.2,1,0,0,2792,4181,3765,0.4004015488312061,0.4258044837578161,0.26001117526541256,0.4127124907612713
AUT,70,0.2,1,0,0,6568,14701,341,0.308806243829047,0.950644087422203,0.3039333641832485,0.4661792888068706
DNK,70,0.2,1,0,0,5940,11342,4206,0.34371021872468466,0.5854523950325251,0.27643335815338793,0.43313402362549225
GRC,70,0.2,1,0,0,7311,35565,452,0.17051497341169886,0.941775086950921,0.16873615214180207,0.2887497778392148
HUN,70,0.2,1,0,0,5524,23656,57,0.18930774503084305,0.9897867765633399,0.18893867359852243,0.317827450303501
HRV,70,0.2,1,0,0,5914,10651,938,0.3570178086326592,0.8631056625802686,0.33788493401131237,0.5051031302045522
IRL,70,0.2,1,0,0,2873,16079,6,0.15159349936682145,0.9979159430357764,0.15154552167950205,0.2632037011589025
LIE,70,0.2,1,0,0,26,90,0,0.22413793103448276,1.0,0.22413793103448276,0.36619718309859156
BLR,70,0.2,1,0,0,11010,15731,17125,0.41172731012303204,0.391327527990048,0.2509916564081521,0.4012683140170567
LTU,70,0.2,1,0,0,4040,5914,6762,0.4058669881454692,0.3740048139233475,0.24168461354391002,0.3892850260165735
LUX,70,0.2,1,0,0,978,1002,4,0.49393939393939396,0.9959266802443992,0.49294354838709675,0.6603646185010128
CZE,70,0.2,1,0,0,10801,21814,322,0.3311666411160509,0.9710509754562618,0.32792907672222726,0.49389546847135213
MKD,70,0.2,1,0,0,1063,4812,130,0.18093617021276595,0.8910310142497905,0.17701915070774354,0.3007923033389926
DEU,70,0.2,1,0,0,41492,93259,645,0.3079160822554193,0.9846927878111873,0.306449230405625,0.4691330107186468
MNE,70,0.2,1,0,0,665,1368,321,0.32710280373831774,0.6744421906693712,0.2824978759558199,0.4405432262338523
LVA,70,0.2,1,0,0,1848,6292,159,0.22702702702702704,0.9207772795216741,0.22267743101578502,0.3642455898295063
FRA,70,0.2,1,0,0,53345,115286,16235,0.3163415979268343,0.7666714573153205,0.2885603626410481,0.4478802406270071
ITA,70,0.2,1,0,0,41898,60898,2118,0.40758395268298375,0.9518811341330425,0.3993556627332863,0.5707707816799716
NLD,70,0.2,1,0,0,3883,14529,40,0.21089506843363023,0.9898037216416008,0.21043789291133752,0.34770539511976717
MDA,70,0.2,1,0,0,3494,3917,3972,0.471461341249494,0.4679882132333244,0.30694895897390845,0.4697183571956712
SVN,70,0.2,1,0,0,2042,4147,211,0.3299402165131685,0.906347092765202,0.3190625,0.4837716180999764
SRB,70,0.2,1,0,0,5423,18123,340,0.2303151278348764,0.9410029498525073,0.22703675793351755,0.37005697908492274
PRT,70,0.2,1,0,0,12353,24360,1944,0.33647481818429437,0.8640274183395118,0.3195540264376439,0.4843364046265438
SVK,70,0.2,1,0,0,4687,9165,711,0.33836269130811436,0.8682845498332716,0.32184302684886357,0.48696103896103904
ESP,70,0.2,1,0,0,33498,83954,9443,0.2852058713346729,0.7800936168230829,0.263982032388983,0.41769902676550724
ROU,70,0.2,1,0,0,16729,55665,2704,0.231082686410476,0.8608552462306386,0.22276225731710564,0.36435906650549404
POL,70,0.2,1,0,0,29379,87036,453,0.25236438603272776,0.9848149637972646,0.25138617927918677,0.40177234404808304
GBR,70,0.2,1,0,0,19606,59214,4466,0.2487439736107587,0.814473246925889,0.23540571044353192,0.38109862768728375
UKR,70,0.2,1,0,0,55331,59843,68688,0.480412245819369,0.44614938033688384,0.30093765976656406,0.4626473182743642
