country,percentile,threshold,r,pa,s,tp,fp,fn,precision,recall,iou,f1
AND,70,0.2,1,0,0,45,59,5,0.4326923076923077,0.9,0.41284403669724773,0.5844155844155844
BIH,70,0.2,1,0,0,2691,9108,638,0.22807017543859648,0.8083508561129469,0.2163705073570797,0.3557641459545214
CHE,70,0.2,1,0,0,6805,5207,578,0.5665168165168165,0.9217120411756738,0.5405083399523432,0.7017272492910545
BEL,70,0.2,1,0,0,7606,14825,257,0.33908430297356335,0.9673152740684218,0.33524330042313116,0.5021456394005414
DNK,70,0.2,1,0,0,6510,12220,3924,0.3475707421249333,0.6239217941345601,0.2873664694976605,0.44644081744616654
BGR,70,0.2,1,0,0,7919,27512,1330,0.22350484039400526,0.8562006703427397,0.21541851418622998,0.3544762757385855
AUT,70,0.2,1,0,0,6642,16043,314,0.292792594225259,0.9548591144335825,0.2887951650071742,0.4481630174420566
ALB,70,0.2,1,0,0,1570,3806,141,0.29203869047619047,0.9175920514319111,0.28457495015406925,0.4430647664738253
BLR,70,0.2,1,0,0,12772,18731,15746,0.4054217058692823,0.4478574935128691,0.27031259920844886,0.42558437880075306
EST,70,0.2,1,0,0,3097,4900,3480,0.38727022633487557,0.47088338148091835,0.2698440358978827,0.4250034307671195
CZE,70,0.2,1,0,0,11115,24091,316,0.3157132306993126,0.9723558743766949,0.3129046787906086,0.47666016253189525
DEU,70,0.2,1,0,0,42169,103249,535,0.28998473366433314,0.9874718995878606,0.28892177618822495,0.44831545486439645
LIE,70,0.2,1,0,0,27,100,0,0.2125984251968504,1.0,0.2125984251968504,0.35064935064935066
HUN,70,0.2,1,0,0,5548,26671,52,0.17219652999782736,0.9907142857142858,0.17191906045675684,0.29339749861180886
LTU,70,0.2,1,0,0,4945,6919,6066,0.4168071476736345,0.4490963581872673,0.27579475738984943,0.4323497267759563
LUX,70,0.2,1,0,0,1015,1117,4,0.47607879924953095,0.9960745829244357,0.475187265917603,0.6442399238337035
LVA,70,0.2,1,0,0,1919,7742,159,0.19863368181347688,0.9234841193455245,0.19541751527494908,0.32694437345600136
MKD,70,0.2,1,0,0,1154,5514,53,0.17306538692261547,0.956089478044739,0.17170063978574618,0.2930793650793651
IRL,70,0.2,1,0,0,2931,18328,5,0.13787101933298837,0.9982970027247956,0.13783860045146726,0.2422814631122133
MNE,70,0.2,1,0,0,723,1550,333,0.31808183018037833,0.6846590909090909,0.27743668457405984,0.43436467407629914
MDA,70,0.2,1,0,0,3980,4640,3500,0.4617169373549884,0.5320855614973262,0.32838283828382836,0.49440993788819876
NLD,70,0.2,1,0,0,3904,15272,47,0.2035878181059658,0.988104277398127,0.20309004837954533,0.3376140441907727
SRB,70,0.2,1,0,0,5636,20141,312,0.21864452806765722,0.9475453934095495,0.2160297443366936,0.35530338849487786
GRC,70,0.2,1,0,0,7537,38884,408,0.16236186208827902,0.9486469477658905,0.16094727626043692,0.27726888128609795
SVK,70,0.2,1,0,0,4788,10265,692,0.3180761310037866,0.8737226277372263,0.30409653858367736,0.4663712073247942
ITA,70,0.2,1,0,0,42576,64810,2064,0.3964762632000447,0.953763440860215,0.3889995431703974,0.5601147172194231
SVN,70,0.2,1,0,0,2073,4706,213,0.3057973152382357,0.9068241469816273,0.2964816933638444,0.4573634859349145
PRT,70,0.2,1,0,0,13067,26674,1634,0.3288040059384515,0.8888510985647234,0.31581873111782477,0.48003379743580327
HRV,70,0.2,1,0,0,6265,11611,822,0.35046990378160664,0.8840129815154508,0.3350625735372767,0.5019428754556744
ROU,70,0.2,1,0,0,17440,61381,2450,0.22126083150429454,0.8768225238813474,0.21459069040617193,0.35335474263253336
POL,70,0.2,1,0,0,29861,100058,421,0.22984321000007696,0.986097351561984,0.22910081325763387,0.37279417731474834
ESP,70,0.2,1,0,0,35890,94707,8648,0.274814888550273,0.8058287305222507,0.257747136342418,0.4098552545179433
FRA,70,0.2,1,0,0,55714,125984,14952,0.3066296822199474,0.7884130982367759,0.2833155352148487,0.44153682775673236
GBR,70,0.2,1,0,0,20311,66013,3892,0.23528798480144572,0.8391934884105277,0.22513744790281104,0.3675301057660119
UKR,70,0.2,1,0,0,65341,70031,61219,0.4826773631179269,0.5162847661188369,0.3323702509270516,0.4989157491257273
