country,percentile,threshold,r,pa,s,tp,fp,fn,precision,recall,iou,f1
AND,70,0.2,1,0,0,45,59,5,0.4326923076923077,0.9,0.41284403669724773,0.5844155844155844
BIH,70,0.2,1,0,0,2699,9110,638,0.22855449233635364,0.8088103086604734,0.2168393990519804,0.35639772877327347
AUT,70,0.2,1,0,0,6625,16264,318,0.28944034252260914,0.9541984732824428,0.2854742103675615,0.44415392866720305
CHE,70,0.2,1,0,0,6805,5207,578,0.5665168165168165,0.9217120411756738,0.5405083399523432,0.7017272492910545
BEL,70,0.2,1,0,0,7606,14846,257,0.3387671476928559,0.9673152740684218,0.33493328636223524,0.5017977898730002
EST,70,0.2,1,0,0,3094,4963,3480,0.3840139009556907,0.4706419227258899,0.2681806362139204,0.4229375982502905
BGR,70,0.2,1,0,0,7931,27913,1312,0.22126436781609196,0.8580547441306935,0.2134513941220799,0.351808725353206
ALB,70,0.2,1,0,0,1571,3844,141,0.2901200369344414,0.9176401869158879,0.28275737940964724,0.44085870632804824
BLR,70,0.2,1,0,0,12801,18753,15703,0.4056854915383153,0.44909486387875386,0.2708805044755274,0.42628792167571344
DNK,70,0.2,1,0,0,6510,12220,3924,0.3475707421249333,0.6239217941345601,0.2873664694976605,0.44644081744616654
CZE,70,0.2,1,0,0,11110,24474,313,0.3122189748201439,0.9725991420817649,0.3094966153160431,0.4726955559810241
GRC,70,0.2,1,0,0,7540,39062,403,0.16179563108879447,0.9492635024549918,0.1604084671843421,0.2764689705747548
HUN,70,0.2,1,0,0,5550,26757,52,0.17178939548704616,0.9907176008568368,0.1715133347754875,0.2928064575694426
HRV,70,0.2,1,0,0,6259,11633,822,0.34982114911692375,0.8839147013133738,0.3344554878700438,0.501261362271253
LIE,70,0.2,1,0,0,27,100,0,0.2125984251968504,1.0,0.2125984251968504,0.35064935064935066
IRL,70,0.2,1,0,0,2931,18328,5,0.13787101933298837,0.9982970027247956,0.13783860045146726,0.2422814631122133
LUX,70,0.2,1,0,0,1019,1177,2,0.4640255009107468,0.9980411361410382,0.46360327570518656,0.63350948088281
LTU,70,0.2,1,0,0,4941,6994,6066,0.4139924591537495,0.4488961569910057,0.27448475084717516,0.4307383837503269
MKD,70,0.2,1,0,0,1152,5552,40,0.1718377088305489,0.9664429530201343,0.1708185053380783,0.29179331306990886
MDA,70,0.2,1,0,0,3980,4640,3500,0.4617169373549884,0.5320855614973262,0.32838283828382836,0.49440993788819876
LVA,70,0.2,1,0,0,1916,7944,159,0.19432048681541583,0.9233734939759036,0.19123665036430781,0.3210724759111856
MNE,70,0.2,1,0,0,723,1552,333,0.3178021978021978,0.6846590909090909,0.2772239263803681,0.4341038727108977
SRB,70,0.2,1,0,0,5638,20303,318,0.21733934697968466,0.9466084620550705,0.21470733843634562,0.35351286954886035
NLD,70,0.2,1,0,0,3904,15270,47,0.20360905392719308,0.988104277398127,0.20311118047968368,0.33764324324324324
SVK,70,0.2,1,0,0,4797,10407,686,0.31550907655880034,0.8748860113076783,0.30188797986154814,0.46376951708802633
ITA,70,0.2,1,0,0,42562,64914,2066,0.3960139938218765,0.9537061934211706,0.3885450329553961,0.5596434018829222
DEU,70,0.2,1,0,0,42152,103841,535,0.28872617180275767,0.9874669103005599,0.2876719807818301,0.4468094127623489
SVN,70,0.2,1,0,0,2076,4720,213,0.305473808122425,0.9069462647444299,0.2961906120701955,0.4570170610897083
PRT,70,0.2,1,0,0,13095,26986,1599,0.3267134053541578,0.8911800734993875,0.314179462571977,0.4781378366042903
POL,70,0.2,1,0,0,29871,101020,429,0.22821278773941678,0.9858415841584158,0.22746725555893998,0.3706286331122706
ESP,70,0.2,1,0,0,35897,94967,8634,0.27430767820026897,0.8061125957198356,0.25732985419145793,0.4093275178881952
ROU,70,0.2,1,0,0,17451,61589,2449,0.22078694331983806,0.8769346733668342,0.2141516032838788,0.3527592480291085
FRA,70,0.2,1,0,0,55697,126705,14952,0.30535301148013727,0.7883621848858441,0.2822187541169675,0.4402037533935847
GBR,70,0.2,1,0,0,20260,66816,3888,0.23267031099269603,0.8389928772569157,0.22272547381381647,0.3643098611810401
UKR,70,0.2,1,0,0,65354,70148,61186,0.4823102242033328,0.516469100679627,0.3322724314650614,0.498805534990574
