country,percentile,threshold,r,pa,s,tp,fp,fn,precision,recall,iou,f1
AND,70,0.2,1,0,0,45,51,5,0.46875,0.9,0.44554455445544555,0.6164383561643836
BIH,70,0.2,1,0,0,2559,8409,691,0.23331509846827134,0.7873846153846153,0.2194870915172828,0.35996623997749333
BGR,70,0.2,1,0,0,7238,25039,1523,0.22424636738234657,0.8261613971007876,0.21414201183431952,0.35274623519664705
AUT,70,0.2,1,0,0,6547,15083,344,0.3026814609338881,0.9500798142504716,0.2979430235733139,0.45910031205076957
ALB,70,0.2,1,0,0,1426,3512,204,0.2887808829485622,0.8748466257668711,0.27732399844418515,0.4342265529841656
CHE,70,0.2,1,0,0,6561,5061,625,0.564532782653588,0.9130253270247704,0.5357230342124601,0.6976818375159506
BEL,70,0.2,1,0,0,7405,14270,282,0.3416378316032295,0.9633146871341225,0.3372500797012342,0.504393433689803
EST,70,0.2,1,0,0,2833,4343,3712,0.3947881828316611,0.43284950343773876,0.2601947097722263,0.41294366299832375
HUN,70,0.2,1,0,0,5519,24087,56,0.1864149158954266,0.9899551569506726,0.18606297619850312,0.3137488985531963
DNK,70,0.2,1,0,0,5980,11410,4190,0.3438757906843013,0.5880039331366765,0.27710843373493976,0.4339622641509434
IRL,70,0.2,1,0,0,2875,16156,6,0.15106930797120488,0.9979173897952099,0.15102169459473658,0.26241328952172327
GRC,70,0.2,1,0,0,7353,36258,419,0.1686042512210222,0.9460885229027277,0.16699977288212584,0.28620360819726365
BLR,70,0.2,1,0,0,11081,15997,17165,0.409225201270404,0.3923033349854847,0.2504576995230884,0.4005856409514858
CZE,70,0.2,1,0,0,10823,22662,330,0.3232193519486337,0.9704115484622972,0.32006505988466655,0.4849231596397688
ITA,70,0.2,1,0,0,41848,61351,2114,0.40550780530819097,0.9519130157863609,0.39736784632476524,0.5687376410869728
LIE,70,0.2,1,0,0,26,101,0,0.2047244094488189,1.0,0.2047244094488189,0.3398692810457516
LUX,70,0.2,1,0,0,991,1130,2,0.46723243752946725,0.9979859013091642,0.46679227508243054,0.636480411046885
HRV,70,0.2,1,0,0,5939,10726,913,0.3563756375637564,0.8667542323409223,0.3378655137103197,0.5050814304545648
MKD,70,0.2,1,0,0,1010,5012,132,0.167718365991365,0.8844133099824869,0.16412089697757556,0.281965382467895
DEU,70,0.2,1,0,0,41645,96099,609,0.30233621791148796,0.9855871633454821,0.3010053992323983,0.46272736363737366
LVA,70,0.2,1,0,0,1857,6754,150,0.21565439554058763,0.9252615844544095,0.21196210478255906,0.349783386701827
MNE,70,0.2,1,0,0,668,1395,321,0.3238002908385846,0.6754297269969667,0.2802013422818792,0.43774574049803405
NLD,70,0.2,1,0,0,3886,14579,40,0.21045220687787705,0.9898115129903209,0.20999729802756012,0.3471037470412219
FRA,70,0.2,1,0,0,53440,118090,15902,0.3115490001748965,0.7706728966571487,0.28511673566946943,0.4437211465010462
LTU,70,0.2,1,0,0,4171,6061,6637,0.407642689601251,0.3859178386380459,0.24725828442705555,0.3964828897338403
MDA,70,0.2,1,0,0,3500,3917,3974,0.471888903869489,0.4682900722504683,0.3072601176367308,0.4700826002283259
SRB,70,0.2,1,0,0,5440,18444,342,0.22776754312510467,0.9408509166378416,0.224552134070833,0.36674981460257533
SVN,70,0.2,1,0,0,2015,4284,225,0.31989204635656454,0.8995535714285714,0.308859595340282,0.471952219229418
POL,70,0.2,1,0,0,29389,90648,461,0.24483284320667795,0.9845561139028476,0.24389616425168884,0.3921487520598851
SVK,70,0.2,1,0,0,4701,9507,710,0.33086993243243246,0.8687858066900758,0.31512267059927607,0.47922931851776346
PRT,70,0.2,1,0,0,12457,24818,1880,0.33419181757209926,0.8688707539931645,0.3181458306729664,0.48271719755095716
ESP,70,0.2,1,0,0,33632,85073,9358,0.28332420706794154,0.7823214701093277,0.2626207413538649,0.41599307337889235
GBR,70,0.2,1,0,0,19699,61339,4255,0.2430834916952541,0.8223678717541956,0.2309568194341857,0.37524763791526977
ROU,70,0.2,1,0,0,16795,56128,2679,0.23031142437913965,0.8624319605628017,0.22215020766646384,0.36353994177300125
UKR,70,0.2,1,0,0,55826,60322,68178,0.4806453834762544,0.4501951549950002,0.3028655751223376,0.46492221592991106
