country,percentile,threshold,r,pa,s,tp,fp,fn,precision,recall,iou,f1
AND,70,0.2,0,0,0,47,49,5,0.4895833333333333,0.9038461538461539,0.46534653465346537,0.6351351351351351
CHE,70,0.2,0,0,0,6661,4929,749,0.5747195858498706,0.8989203778677463,0.5398330496798768,0.7011578947368422
BIH,70,0.2,0,0,0,2553,8336,701,0.23445679125723207,0.7845728334357713,0.2202761000862813,0.36102665629640107
BGR,70,0.2,0,0,0,7194,24436,1602,0.2274423016123933,0.8178717598908595,0.216478093403948,0.3559095631524266
ALB,70,0.2,0,0,0,1421,3368,204,0.29672165378993526,0.8744615384615385,0.2845984378129381,0.4430932335516059
BEL,70,0.2,0,0,0,8136,13496,800,0.3761094674556213,0.9104744852282901,0.36269614835948644,0.5323213818372153
EST,70,0.2,0,0,0,2881,4104,3939,0.41245526127415894,0.4224340175953079,0.263731233980227,0.4173850054328142
AUT,70,0.2,0,0,0,7143,14164,902,0.3352419392687849,0.887880671224363,0.32162636768877484,0.48671300081766156
BLR,70,0.2,0,0,0,11171,15617,17151,0.41701508137972226,0.39442835957912575,0.25423883110676165,0.40540736708401376
DNK,70,0.2,0,0,0,7071,10256,6237,0.408091418018122,0.5313345356176736,0.30007638771006623,0.46162885588379304
GRC,70,0.2,0,0,0,7347,35600,527,0.1710713204647589,0.9330708661417323,0.16899756176105257,0.28913244524901127
HUN,70,0.2,0,0,0,5878,23377,86,0.2009229191591181,0.9855801475519785,0.20033400361269213,0.3337970981572447
CZE,70,0.2,0,0,0,11368,21325,353,0.3477196953476279,0.9698831157751046,0.3440053259093385,0.5119106588012788
IRL,70,0.2,0,0,0,3085,15919,149,0.1623342454220164,0.9539270253555968,0.16107137263091945,0.27745300836406156
LIE,70,0.2,0,0,0,26,90,0,0.22413793103448276,1.0,0.22413793103448276,0.36619718309859156
HRV,70,0.2,0,0,0,5966,10623,1000,0.3596359033094219,0.8564455928797015,0.33918926601853433,0.5065591169603056
LUX,70,0.2,0,0,0,975,1007,4,0.4919273461150353,0.9959141981613892,0.4909365558912387,0.6585612968591693
LVA,70,0.2,0,0,0,2183,5969,347,0.2677870461236506,0.8628458498023716,0.25685374749970585,0.40872495787305746
MKD,70,0.2,0,0,0,1062,4814,121,0.18073519400953028,0.8977176669484361,0.17708854427213608,0.30089247768805777
LTU,70,0.2,0,0,0,4030,5944,6814,0.40405053138159214,0.3716340833640723,0.24005241839409103,0.3871649534057066
MNE,70,0.2,0,0,0,666,1374,325,0.3264705882352941,0.6720484359233098,0.2816067653276956,0.43945892444737705
NLD,70,0.2,0,0,0,4705,13735,685,0.25515184381778744,0.87291280148423,0.24601307189542485,0.394880402853546
MDA,70,0.2,0,0,0,3504,3914,3960,0.47236451873820434,0.4694533762057878,0.30796273510283,0.47090444832683775
ESP,70,0.2,0,0,0,34217,83509,10338,0.2906494742028099,0.7679721692290428,0.2671867191404298,0.4217006303880306
DEU,70,0.2,0,0,0,44406,90540,3450,0.32906495931706015,0.9279087261785356,0.3208618746206538,0.4858371352611021
POL,70,0.2,0,0,0,30894,85797,694,0.26475049489677865,0.978029631505635,0.263185245133535,0.41670094888689563
SVN,70,0.2,0,0,0,2084,4121,226,0.3358581788879936,0.9021645021645022,0.3240553568651843,0.48948913681738115
SRB,70,0.2,0,0,0,5440,18136,331,0.2307431286053614,0.9426442557615664,0.22754841678169574,0.3707363614679524
PRT,70,0.2,0,0,0,12426,24364,1946,0.33775482468061974,0.8645978291121625,0.3207868649318463,0.48575114342676207
SVK,70,0.2,0,0,0,4735,9165,784,0.3406474820143885,0.8579452799420185,0.32245982021247616,0.48766671816262425
ROU,70,0.2,0,0,0,16753,55737,2698,0.23110773899848255,0.8612924785358079,0.22281481087407565,0.364429362308437
ITA,70,0.2,0,0,0,42378,60479,2282,0.4120089055679244,0.9489028213166144,0.4030664168386612,0.5745507297464022
FRA,70,0.2,0,0,0,60094,108939,18688,0.35551637845864414,0.76278845421543,0.3201240138290335,0.4849908197647439
GBR,70,0.2,0,0,0,22882,56092,9488,0.28974092739382584,0.7068890948409021,0.2586647374013701,0.41101451357953733
UKR,70,0.2,0,0,0,55721,59763,68494,0.4824997402237539,0.44858511451918043,0.30286773418560914,0.4649247598029195
